SP	FB	KP	KI	KD	PWM
0,000000	0,620000	3,340000	19,030000	0,000000	900,000000
0,000000	0,540000	3,340000	19,030000	0,000000	900,000000
0,000000	0,420000	3,340000	19,030000	0,000000	900,000000
0,000000	0,240000	3,340000	19,030000	0,000000	900,000000
0,000000	0,080000	3,340000	19,030000	0,000000	900,000000
0,000000	0,080000	3,340000	19,030000	0,000000	1384,000000
0,000000	0,160000	3,340000	19,030000	0,000000	1384,000000
0,000000	1,120000	3,340000	19,030000	0,000000	1384,000000
0,000000	1,500000	3,340000	19,030000	0,000000	1384,000000
0,000000	5,200000	3,340000	19,030000	0,000000	1384,000000
0,000000	18,960000	3,340000	19,030000	0,000000	1384,000000
0,000000	49,280000	3,340000	19,030000	0,000000	1384,000000
0,000000	56,680000	3,340000	19,030000	0,000000	1384,000000
0,000000	86,440000	3,340000	19,030000	0,000000	1384,000000
0,000000	117,520000	3,340000	19,030000	0,000000	1384,000000
0,000000	135,960000	3,340000	19,030000	0,000000	1384,000000
0,000000	160,300000	3,340000	19,030000	0,000000	1368,000000
0,000000	187,140000	3,340000	19,030000	0,000000	1368,000000
0,000000	200,800000	3,340000	19,030000	0,000000	1368,000000
0,000000	221,040000	3,340000	19,030000	0,000000	1368,000000
0,000000	228,720000	3,340000	19,030000	0,000000	1368,000000
0,000000	244,400000	3,340000	19,030000	0,000000	1368,000000
0,000000	244,400000	3,340000	19,030000	0,000000	1368,000000
0,000000	250,800000	3,340000	19,030000	0,000000	1368,000000
0,000000	262,680000	3,340000	19,030000	0,000000	1368,000000
0,000000	268,060000	3,340000	19,030000	0,000000	1368,000000
0,000000	278,360000	3,340000	19,030000	0,000000	1368,000000
0,000000	281,460000	3,340000	19,030000	0,000000	1368,000000
0,000000	289,420000	3,340000	19,030000	0,000000	1368,000000
0,000000	292,500000	3,340000	19,030000	0,000000	1368,000000
0,000000	298,160000	3,340000	19,030000	0,000000	1368,000000
0,000000	300,760000	3,340000	19,030000	0,000000	1368,000000
0,000000	305,600000	3,340000	19,030000	0,000000	1368,000000
0,000000	308,400000	3,340000	19,030000	0,000000	1368,000000
0,000000	311,960000	3,340000	19,030000	0,000000	1368,000000
0,000000	315,160000	3,340000	19,030000	0,000000	1368,000000
0,000000	317,160000	3,340000	19,030000	0,000000	1368,000000
0,000000	320,320000	3,340000	19,030000	0,000000	1368,000000
0,000000	321,080000	3,340000	19,030000	0,000000	1368,000000
0,000000	323,960000	3,340000	19,030000	0,000000	1368,000000
0,000000	324,960000	3,340000	19,030000	0,000000	1368,000000
0,000000	326,940000	3,340000	19,030000	0,000000	1368,000000
0,000000	327,800000	3,340000	19,030000	0,000000	1368,000000
0,000000	329,380000	3,340000	19,030000	0,000000	1368,000000
0,000000	330,480000	3,340000	19,030000	0,000000	1368,000000
0,000000	331,820000	3,340000	19,030000	0,000000	1368,000000
0,000000	332,320000	3,340000	19,030000	0,000000	1368,000000
0,000000	333,720000	3,340000	19,030000	0,000000	1368,000000
0,000000	334,760000	3,340000	19,030000	0,000000	1368,000000
0,000000	334,900000	3,340000	19,030000	0,000000	1368,000000
0,000000	336,140000	3,340000	19,030000	0,000000	1368,000000
0,000000	335,840000	3,340000	19,030000	0,000000	1368,000000
0,000000	335,840000	3,340000	19,030000	0,000000	1368,000000
0,000000	337,060000	3,340000	19,030000	0,000000	1368,000000
0,000000	337,800000	3,340000	19,030000	0,000000	1368,000000
0,000000	338,200000	3,340000	19,030000	0,000000	1368,000000
0,000000	339,220000	3,340000	19,030000	0,000000	1368,000000
0,000000	339,140000	3,340000	19,030000	0,000000	1368,000000
0,000000	339,840000	3,340000	19,030000	0,000000	1368,000000
0,000000	340,020000	3,340000	19,030000	0,000000	1368,000000
0,000000	340,380000	3,340000	19,030000	0,000000	1368,000000
0,000000	340,720000	3,340000	19,030000	0,000000	1368,000000
0,000000	341,100000	3,340000	19,030000	0,000000	1368,000000
0,000000	341,660000	3,340000	19,030000	0,000000	1368,000000
0,000000	341,680000	3,340000	19,030000	0,000000	1368,000000
0,000000	342,120000	3,340000	19,030000	0,000000	1368,000000
0,000000	342,260000	3,340000	19,030000	0,000000	1368,000000
0,000000	342,360000	3,340000	19,030000	0,000000	1368,000000
0,000000	343,140000	3,340000	19,030000	0,000000	1368,000000
0,000000	342,920000	3,340000	19,030000	0,000000	1368,000000
0,000000	343,140000	3,340000	19,030000	0,000000	1368,000000
0,000000	342,980000	3,340000	19,030000	0,000000	1368,000000
0,000000	343,480000	3,340000	19,030000	0,000000	1368,000000
0,000000	344,100000	3,340000	19,030000	0,000000	1368,000000
0,000000	343,900000	3,340000	19,030000	0,000000	1368,000000
0,000000	343,620000	3,340000	19,030000	0,000000	1368,000000
0,000000	343,600000	3,340000	19,030000	0,000000	1368,000000
0,000000	343,780000	3,340000	19,030000	0,000000	1368,000000
0,000000	343,980000	3,340000	19,030000	0,000000	1368,000000
0,000000	343,940000	3,340000	19,030000	0,000000	1301,000000
0,000000	343,540000	3,340000	19,030000	0,000000	1301,000000
0,000000	341,900000	3,340000	19,030000	0,000000	1301,000000
0,000000	339,240000	3,340000	19,030000	0,000000	1301,000000
0,000000	334,940000	3,340000	19,030000	0,000000	1301,000000
0,000000	334,940000	3,340000	19,030000	0,000000	1301,000000
0,000000	332,760000	3,340000	19,030000	0,000000	1301,000000
0,000000	329,480000	3,340000	19,030000	0,000000	1301,000000
0,000000	324,080000	3,340000	19,030000	0,000000	1301,000000
0,000000	321,240000	3,340000	19,030000	0,000000	1301,000000
0,000000	318,940000	3,340000	19,030000	0,000000	1301,000000
0,000000	315,680000	3,340000	19,030000	0,000000	1301,000000
0,000000	310,880000	3,340000	19,030000	0,000000	1301,000000
0,000000	308,020000	3,340000	19,030000	0,000000	1301,000000
0,000000	305,640000	3,340000	19,030000	0,000000	1301,000000
0,000000	302,860000	3,340000	19,030000	0,000000	1301,000000
0,000000	300,500000	3,340000	19,030000	0,000000	1301,000000
0,000000	296,760000	3,340000	19,030000	0,000000	1301,000000
0,000000	294,540000	3,340000	19,030000	0,000000	1301,000000
0,000000	293,020000	3,340000	19,030000	0,000000	1301,000000
0,000000	290,860000	3,340000	19,030000	0,000000	1301,000000
0,000000	289,480000	3,340000	19,030000	0,000000	1301,000000
0,000000	287,320000	3,340000	19,030000	0,000000	1301,000000
0,000000	285,800000	3,340000	19,030000	0,000000	1301,000000
0,000000	284,840000	3,340000	19,030000	0,000000	1301,000000
0,000000	284,040000	3,340000	19,030000	0,000000	1301,000000
0,000000	282,640000	3,340000	19,030000	0,000000	1301,000000
0,000000	281,020000	3,340000	19,030000	0,000000	1301,000000
0,000000	280,160000	3,340000	19,030000	0,000000	1301,000000
0,000000	279,860000	3,340000	19,030000	0,000000	1301,000000
0,000000	279,300000	3,340000	19,030000	0,000000	1301,000000
0,000000	278,480000	3,340000	19,030000	0,000000	1301,000000
0,000000	277,900000	3,340000	19,030000	0,000000	1301,000000
0,000000	276,540000	3,340000	19,030000	0,000000	1301,000000
0,000000	276,300000	3,340000	19,030000	0,000000	1301,000000
0,000000	276,000000	3,340000	19,030000	0,000000	1301,000000
0,000000	275,020000	3,340000	19,030000	0,000000	1301,000000
0,000000	275,020000	3,340000	19,030000	0,000000	1301,000000
0,000000	275,020000	3,340000	19,030000	0,000000	1301,000000
0,000000	274,240000	3,340000	19,030000	0,000000	1301,000000
0,000000	274,060000	3,340000	19,030000	0,000000	1301,000000
0,000000	273,900000	3,340000	19,030000	0,000000	1301,000000
0,000000	272,940000	3,340000	19,030000	0,000000	1301,000000
0,000000	273,160000	3,340000	19,030000	0,000000	1301,000000
0,000000	272,660000	3,340000	19,030000	0,000000	1301,000000
0,000000	271,720000	3,340000	19,030000	0,000000	1301,000000
0,000000	272,140000	3,340000	19,030000	0,000000	1301,000000
0,000000	271,900000	3,340000	19,030000	0,000000	1301,000000
0,000000	272,120000	3,340000	19,030000	0,000000	1301,000000
0,000000	271,380000	3,340000	19,030000	0,000000	1301,000000
0,000000	271,680000	3,340000	19,030000	0,000000	1301,000000
0,000000	270,940000	3,340000	19,030000	0,000000	1301,000000
0,000000	271,480000	3,340000	19,030000	0,000000	1301,000000
0,000000	270,880000	3,340000	19,030000	0,000000	1301,000000
0,000000	271,260000	3,340000	19,030000	0,000000	1301,000000
0,000000	270,960000	3,340000	19,030000	0,000000	1301,000000
0,000000	271,060000	3,340000	19,030000	0,000000	1301,000000
0,000000	270,940000	3,340000	19,030000	0,000000	1301,000000
0,000000	271,080000	3,340000	19,030000	0,000000	1301,000000
0,000000	270,900000	3,340000	19,030000	0,000000	1301,000000
0,000000	270,960000	3,340000	19,030000	0,000000	1301,000000
0,000000	270,700000	3,340000	19,030000	0,000000	1301,000000
0,000000	270,920000	3,340000	19,030000	0,000000	1314,000000
0,000000	271,000000	3,340000	19,030000	0,000000	1314,000000
0,000000	271,060000	3,340000	19,030000	0,000000	1314,000000
0,000000	271,280000	3,340000	19,030000	0,000000	1314,000000
0,000000	271,860000	3,340000	19,030000	0,000000	1314,000000
0,000000	272,600000	3,340000	19,030000	0,000000	1314,000000
0,000000	272,600000	3,340000	19,030000	0,000000	1314,000000
0,000000	273,680000	3,340000	19,030000	0,000000	1314,000000
0,000000	273,860000	3,340000	19,030000	0,000000	1314,000000
0,000000	275,100000	3,340000	19,030000	0,000000	1314,000000
0,000000	275,420000	3,340000	19,030000	0,000000	1314,000000
0,000000	276,360000	3,340000	19,030000	0,000000	1314,000000
0,000000	276,800000	3,340000	19,030000	0,000000	1314,000000
0,000000	277,200000	3,340000	19,030000	0,000000	1314,000000
0,000000	277,940000	3,340000	19,030000	0,000000	1314,000000
0,000000	277,700000	3,340000	19,030000	0,000000	1314,000000
0,000000	278,320000	3,340000	19,030000	0,000000	1314,000000
0,000000	279,120000	3,340000	19,030000	0,000000	1314,000000
0,000000	279,080000	3,340000	19,030000	0,000000	1314,000000
0,000000	279,560000	3,340000	19,030000	0,000000	1314,000000
0,000000	279,940000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,100000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,960000	3,340000	19,030000	0,000000	1314,000000
0,000000	281,040000	3,340000	19,030000	0,000000	1314,000000
0,000000	281,240000	3,340000	19,030000	0,000000	1314,000000
0,000000	281,920000	3,340000	19,030000	0,000000	1314,000000
0,000000	282,080000	3,340000	19,030000	0,000000	1314,000000
0,000000	281,880000	3,340000	19,030000	0,000000	1314,000000
0,000000	282,160000	3,340000	19,030000	0,000000	1314,000000
0,000000	283,220000	3,340000	19,030000	0,000000	1314,000000
0,000000	282,940000	3,340000	19,030000	0,000000	1314,000000
0,000000	282,800000	3,340000	19,030000	0,000000	1314,000000
0,000000	283,700000	3,340000	19,030000	0,000000	1314,000000
0,000000	284,120000	3,340000	19,030000	0,000000	1314,000000
0,000000	284,320000	3,340000	19,030000	0,000000	1314,000000
0,000000	284,340000	3,340000	19,030000	0,000000	1314,000000
0,000000	284,340000	3,340000	19,030000	0,000000	1314,000000
0,000000	284,860000	3,340000	19,030000	0,000000	1314,000000
0,000000	285,000000	3,340000	19,030000	0,000000	1314,000000
0,000000	285,480000	3,340000	19,030000	0,000000	1314,000000
0,000000	285,080000	3,340000	19,030000	0,000000	1314,000000
0,000000	285,560000	3,340000	19,030000	0,000000	1314,000000
0,000000	285,800000	3,340000	19,030000	0,000000	1314,000000
0,000000	286,060000	3,340000	19,030000	0,000000	1314,000000
0,000000	286,420000	3,340000	19,030000	0,000000	1314,000000
0,000000	285,860000	3,340000	19,030000	0,000000	1314,000000
0,000000	286,160000	3,340000	19,030000	0,000000	1314,000000
0,000000	285,880000	3,340000	19,030000	0,000000	1314,000000
0,000000	285,900000	3,340000	19,030000	0,000000	1314,000000
0,000000	285,580000	3,340000	19,030000	0,000000	1314,000000
0,000000	286,120000	3,340000	19,030000	0,000000	1314,000000
0,000000	286,420000	3,340000	19,030000	0,000000	1314,000000
0,000000	285,660000	3,340000	19,030000	0,000000	1314,000000
0,000000	285,860000	3,340000	19,030000	0,000000	1314,000000
0,000000	285,960000	3,340000	19,030000	0,000000	1314,000000
0,000000	285,960000	3,340000	19,030000	0,000000	1314,000000
0,000000	286,120000	3,340000	19,030000	0,000000	1314,000000
0,000000	285,940000	3,340000	19,030000	0,000000	1314,000000
0,000000	286,020000	3,340000	19,030000	0,000000	1314,000000
0,000000	286,440000	3,340000	19,030000	0,000000	1314,000000
0,000000	285,960000	3,340000	19,030000	0,000000	1314,000000
0,000000	286,640000	3,340000	19,030000	0,000000	1314,000000
0,000000	286,400000	3,340000	19,030000	0,000000	1314,000000
0,000000	286,320000	3,340000	19,030000	0,000000	1361,000000
0,000000	285,900000	3,340000	19,030000	0,000000	1361,000000
0,000000	287,620000	3,340000	19,030000	0,000000	1361,000000
0,000000	288,960000	3,340000	19,030000	0,000000	1361,000000
0,000000	291,020000	3,340000	19,030000	0,000000	1361,000000
0,000000	291,020000	3,340000	19,030000	0,000000	1361,000000
0,000000	293,320000	3,340000	19,030000	0,000000	1361,000000
0,000000	296,020000	3,340000	19,030000	0,000000	1361,000000
0,000000	298,680000	3,340000	19,030000	0,000000	1361,000000
0,000000	300,520000	3,340000	19,030000	0,000000	1361,000000
0,000000	303,800000	3,340000	19,030000	0,000000	1361,000000
0,000000	304,820000	3,340000	19,030000	0,000000	1361,000000
0,000000	308,260000	3,340000	19,030000	0,000000	1361,000000
0,000000	309,440000	3,340000	19,030000	0,000000	1361,000000
0,000000	312,520000	3,340000	19,030000	0,000000	1361,000000
0,000000	313,160000	3,340000	19,030000	0,000000	1361,000000
0,000000	316,020000	3,340000	19,030000	0,000000	1361,000000
0,000000	317,100000	3,340000	19,030000	0,000000	1361,000000
0,000000	319,360000	3,340000	19,030000	0,000000	1361,000000
0,000000	319,980000	3,340000	19,030000	0,000000	1361,000000
0,000000	321,920000	3,340000	19,030000	0,000000	1361,000000
0,000000	322,280000	3,340000	19,030000	0,000000	1361,000000
0,000000	324,760000	3,340000	19,030000	0,000000	1361,000000
0,000000	324,760000	3,340000	19,030000	0,000000	1361,000000
0,000000	326,460000	3,340000	19,030000	0,000000	1361,000000
0,000000	327,140000	3,340000	19,030000	0,000000	1361,000000
0,000000	328,240000	3,340000	19,030000	0,000000	1361,000000
0,000000	328,320000	3,340000	19,030000	0,000000	1361,000000
0,000000	329,640000	3,340000	19,030000	0,000000	1361,000000
0,000000	330,120000	3,340000	19,030000	0,000000	1361,000000
0,000000	330,780000	3,340000	19,030000	0,000000	1361,000000
0,000000	330,900000	3,340000	19,030000	0,000000	1361,000000
0,000000	331,140000	3,340000	19,030000	0,000000	1361,000000
0,000000	331,820000	3,340000	19,030000	0,000000	1361,000000
0,000000	332,260000	3,340000	19,030000	0,000000	1361,000000
0,000000	332,960000	3,340000	19,030000	0,000000	1361,000000
0,000000	333,080000	3,340000	19,030000	0,000000	1361,000000
0,000000	333,080000	3,340000	19,030000	0,000000	1361,000000
0,000000	333,420000	3,340000	19,030000	0,000000	1361,000000
0,000000	333,600000	3,340000	19,030000	0,000000	1361,000000
0,000000	334,040000	3,340000	19,030000	0,000000	1361,000000
0,000000	334,240000	3,340000	19,030000	0,000000	1361,000000
0,000000	333,900000	3,340000	19,030000	0,000000	1361,000000
0,000000	334,520000	3,340000	19,030000	0,000000	1361,000000
0,000000	334,520000	3,340000	19,030000	0,000000	1361,000000
0,000000	334,560000	3,340000	19,030000	0,000000	1361,000000
0,000000	334,780000	3,340000	19,030000	0,000000	1361,000000
0,000000	334,760000	3,340000	19,030000	0,000000	1361,000000
0,000000	334,560000	3,340000	19,030000	0,000000	1361,000000
0,000000	334,860000	3,340000	19,030000	0,000000	1361,000000
0,000000	335,100000	3,340000	19,030000	0,000000	1361,000000
0,000000	334,980000	3,340000	19,030000	0,000000	1361,000000
0,000000	335,560000	3,340000	19,030000	0,000000	1361,000000
0,000000	335,700000	3,340000	19,030000	0,000000	1361,000000
0,000000	335,880000	3,340000	19,030000	0,000000	1361,000000
0,000000	335,920000	3,340000	19,030000	0,000000	1361,000000
0,000000	336,240000	3,340000	19,030000	0,000000	1361,000000
0,000000	336,340000	3,340000	19,030000	0,000000	1361,000000
0,000000	336,680000	3,340000	19,030000	0,000000	1361,000000
0,000000	336,700000	3,340000	19,030000	0,000000	1361,000000
0,000000	336,640000	3,340000	19,030000	0,000000	1361,000000
0,000000	337,080000	3,340000	19,030000	0,000000	1361,000000
0,000000	336,880000	3,340000	19,030000	0,000000	1322,000000
0,000000	337,000000	3,340000	19,030000	0,000000	1322,000000
0,000000	335,900000	3,340000	19,030000	0,000000	1322,000000
0,000000	333,600000	3,340000	19,030000	0,000000	1322,000000
0,000000	332,400000	3,340000	19,030000	0,000000	1322,000000
0,000000	331,180000	3,340000	19,030000	0,000000	1322,000000
0,000000	331,180000	3,340000	19,030000	0,000000	1322,000000
0,000000	328,380000	3,340000	19,030000	0,000000	1322,000000
0,000000	326,580000	3,340000	19,030000	0,000000	1322,000000
0,000000	323,740000	3,340000	19,030000	0,000000	1322,000000
0,000000	321,440000	3,340000	19,030000	0,000000	1322,000000
0,000000	320,120000	3,340000	19,030000	0,000000	1322,000000
0,000000	318,280000	3,340000	19,030000	0,000000	1322,000000
0,000000	315,400000	3,340000	19,030000	0,000000	1322,000000
0,000000	313,880000	3,340000	19,030000	0,000000	1322,000000
0,000000	312,220000	3,340000	19,030000	0,000000	1322,000000
0,000000	309,900000	3,340000	19,030000	0,000000	1322,000000
0,000000	308,960000	3,340000	19,030000	0,000000	1322,000000
0,000000	307,980000	3,340000	19,030000	0,000000	1322,000000
0,000000	306,000000	3,340000	19,030000	0,000000	1322,000000
0,000000	305,560000	3,340000	19,030000	0,000000	1322,000000
0,000000	304,680000	3,340000	19,030000	0,000000	1322,000000
0,000000	303,700000	3,340000	19,030000	0,000000	1322,000000
0,000000	302,180000	3,340000	19,030000	0,000000	1322,000000
0,000000	301,560000	3,340000	19,030000	0,000000	1322,000000
0,000000	300,560000	3,340000	19,030000	0,000000	1322,000000
0,000000	299,460000	3,340000	19,030000	0,000000	1322,000000
0,000000	299,140000	3,340000	19,030000	0,000000	1322,000000
0,000000	299,120000	3,340000	19,030000	0,000000	1322,000000
0,000000	298,100000	3,340000	19,030000	0,000000	1322,000000
0,000000	297,720000	3,340000	19,030000	0,000000	1322,000000
0,000000	296,980000	3,340000	19,030000	0,000000	1322,000000
0,000000	297,400000	3,340000	19,030000	0,000000	1322,000000
0,000000	296,060000	3,340000	19,030000	0,000000	1322,000000
0,000000	296,100000	3,340000	19,030000	0,000000	1322,000000
0,000000	295,860000	3,340000	19,030000	0,000000	1322,000000
0,000000	295,860000	3,340000	19,030000	0,000000	1322,000000
0,000000	295,060000	3,340000	19,030000	0,000000	1322,000000
0,000000	294,980000	3,340000	19,030000	0,000000	1322,000000
0,000000	295,040000	3,340000	19,030000	0,000000	1322,000000
0,000000	294,880000	3,340000	19,030000	0,000000	1322,000000
0,000000	294,520000	3,340000	19,030000	0,000000	1322,000000
0,000000	293,880000	3,340000	19,030000	0,000000	1322,000000
0,000000	294,100000	3,340000	19,030000	0,000000	1322,000000
0,000000	293,820000	3,340000	19,030000	0,000000	1322,000000
0,000000	293,540000	3,340000	19,030000	0,000000	1322,000000
0,000000	293,980000	3,340000	19,030000	0,000000	1322,000000
0,000000	293,380000	3,340000	19,030000	0,000000	1322,000000
0,000000	293,040000	3,340000	19,030000	0,000000	1322,000000
0,000000	292,460000	3,340000	19,030000	0,000000	1322,000000
0,000000	292,980000	3,340000	19,030000	0,000000	1322,000000
0,000000	293,080000	3,340000	19,030000	0,000000	1322,000000
0,000000	293,080000	3,340000	19,030000	0,000000	1322,000000
0,000000	293,060000	3,340000	19,030000	0,000000	1322,000000
0,000000	293,100000	3,340000	19,030000	0,000000	1322,000000
0,000000	293,160000	3,340000	19,030000	0,000000	1322,000000
0,000000	293,180000	3,340000	19,030000	0,000000	1322,000000
0,000000	293,020000	3,340000	19,030000	0,000000	1322,000000
0,000000	292,940000	3,340000	19,030000	0,000000	1322,000000
0,000000	292,880000	3,340000	19,030000	0,000000	1322,000000
0,000000	292,840000	3,340000	19,030000	0,000000	1322,000000
0,000000	292,840000	3,340000	19,030000	0,000000	1381,000000
0,000000	293,100000	3,340000	19,030000	0,000000	1381,000000
0,000000	294,580000	3,340000	19,030000	0,000000	1381,000000
0,000000	298,020000	3,340000	19,030000	0,000000	1381,000000
0,000000	299,880000	3,340000	19,030000	0,000000	1381,000000
0,000000	303,060000	3,340000	19,030000	0,000000	1381,000000
0,000000	306,380000	3,340000	19,030000	0,000000	1381,000000
0,000000	306,380000	3,340000	19,030000	0,000000	1381,000000
0,000000	310,500000	3,340000	19,030000	0,000000	1381,000000
0,000000	313,580000	3,340000	19,030000	0,000000	1381,000000
0,000000	318,340000	3,340000	19,030000	0,000000	1381,000000
0,000000	319,640000	3,340000	19,030000	0,000000	1381,000000
0,000000	324,280000	3,340000	19,030000	0,000000	1381,000000
0,000000	325,700000	3,340000	19,030000	0,000000	1381,000000
0,000000	329,560000	3,340000	19,030000	0,000000	1381,000000
0,000000	332,620000	3,340000	19,030000	0,000000	1381,000000
0,000000	334,320000	3,340000	19,030000	0,000000	1381,000000
0,000000	337,260000	3,340000	19,030000	0,000000	1381,000000
0,000000	338,620000	3,340000	19,030000	0,000000	1381,000000
0,000000	340,960000	3,340000	19,030000	0,000000	1381,000000
0,000000	342,080000	3,340000	19,030000	0,000000	1381,000000
0,000000	343,920000	3,340000	19,030000	0,000000	1381,000000
0,000000	346,840000	3,340000	19,030000	0,000000	1381,000000
0,000000	346,820000	3,340000	19,030000	0,000000	1381,000000
0,000000	348,640000	3,340000	19,030000	0,000000	1381,000000
0,000000	349,760000	3,340000	19,030000	0,000000	1381,000000
0,000000	350,400000	3,340000	19,030000	0,000000	1381,000000
0,000000	352,000000	3,340000	19,030000	0,000000	1381,000000
0,000000	351,820000	3,340000	19,030000	0,000000	1381,000000
0,000000	353,020000	3,340000	19,030000	0,000000	1381,000000
0,000000	353,040000	3,340000	19,030000	0,000000	1381,000000
0,000000	354,020000	3,340000	19,030000	0,000000	1381,000000
0,000000	354,780000	3,340000	19,030000	0,000000	1381,000000
0,000000	355,040000	3,340000	19,030000	0,000000	1381,000000
0,000000	355,260000	3,340000	19,030000	0,000000	1381,000000
0,000000	355,800000	3,340000	19,030000	0,000000	1381,000000
0,000000	356,280000	3,340000	19,030000	0,000000	1381,000000
0,000000	356,280000	3,340000	19,030000	0,000000	1381,000000
0,000000	356,880000	3,340000	19,030000	0,000000	1381,000000
0,000000	357,040000	3,340000	19,030000	0,000000	1381,000000
0,000000	357,300000	3,340000	19,030000	0,000000	1381,000000
0,000000	357,960000	3,340000	19,030000	0,000000	1381,000000
0,000000	357,760000	3,340000	19,030000	0,000000	1381,000000
0,000000	358,380000	3,340000	19,030000	0,000000	1381,000000
0,000000	358,960000	3,340000	19,030000	0,000000	1381,000000
0,000000	358,580000	3,340000	19,030000	0,000000	1381,000000
0,000000	358,720000	3,340000	19,030000	0,000000	1381,000000
0,000000	358,960000	3,340000	19,030000	0,000000	1381,000000
0,000000	358,860000	3,340000	19,030000	0,000000	1381,000000
0,000000	358,880000	3,340000	19,030000	0,000000	1381,000000
0,000000	358,780000	3,340000	19,030000	0,000000	1381,000000
0,000000	358,820000	3,340000	19,030000	0,000000	1381,000000
0,000000	358,760000	3,340000	19,030000	0,000000	1381,000000
0,000000	358,780000	3,340000	19,030000	0,000000	1381,000000
0,000000	358,960000	3,340000	19,030000	0,000000	1381,000000
0,000000	359,060000	3,340000	19,030000	0,000000	1381,000000
0,000000	359,100000	3,340000	19,030000	0,000000	1381,000000
0,000000	359,140000	3,340000	19,030000	0,000000	1381,000000
0,000000	359,200000	3,340000	19,030000	0,000000	1381,000000
0,000000	359,540000	3,340000	19,030000	0,000000	1381,000000
0,000000	359,580000	3,340000	19,030000	0,000000	1381,000000
0,000000	359,520000	3,340000	19,030000	0,000000	1381,000000
0,000000	359,580000	3,340000	19,030000	0,000000	1381,000000
0,000000	360,040000	3,340000	19,030000	0,000000	1381,000000
0,000000	359,320000	3,340000	19,030000	0,000000	1381,000000
0,000000	360,340000	3,340000	19,030000	0,000000	1381,000000
0,000000	360,060000	3,340000	19,030000	0,000000	1381,000000
0,000000	360,240000	3,340000	19,030000	0,000000	1381,000000
0,000000	360,560000	3,340000	19,030000	0,000000	1381,000000
0,000000	360,560000	3,340000	19,030000	0,000000	1381,000000
0,000000	360,960000	3,340000	19,030000	0,000000	1381,000000
0,000000	361,280000	3,340000	19,030000	0,000000	1381,000000
0,000000	361,100000	3,340000	19,030000	0,000000	1381,000000
0,000000	360,920000	3,340000	19,030000	0,000000	1381,000000
