SP	FB	KP	KI	KD	PWM
0,000000	2,760000	3,350000	19,140000	0,000000	1384,000000
0,000000	3,740000	3,350000	19,140000	0,000000	1384,000000
0,000000	4,840000	3,350000	19,140000	0,000000	1384,000000
0,000000	23,840000	3,350000	19,140000	0,000000	1384,000000
0,000000	40,400000	3,350000	19,140000	0,000000	1384,000000
0,000000	70,340000	3,350000	19,140000	0,000000	1384,000000
0,000000	93,300000	3,350000	19,140000	0,000000	1384,000000
0,000000	116,200000	3,350000	19,140000	0,000000	1308,000000
0,000000	145,640000	3,350000	19,140000	0,000000	1308,000000
0,000000	157,600000	3,350000	19,140000	0,000000	1308,000000
0,000000	171,380000	3,350000	19,140000	0,000000	1308,000000
0,000000	182,340000	3,350000	19,140000	0,000000	1308,000000
0,000000	188,680000	3,350000	19,140000	0,000000	1308,000000
0,000000	198,280000	3,350000	19,140000	0,000000	1308,000000
0,000000	203,420000	3,350000	19,140000	0,000000	1308,000000
0,000000	210,820000	3,350000	19,140000	0,000000	1308,000000
0,000000	210,820000	3,350000	19,140000	0,000000	1308,000000
0,000000	215,080000	3,350000	19,140000	0,000000	1308,000000
0,000000	219,080000	3,350000	19,140000	0,000000	1308,000000
0,000000	224,440000	3,350000	19,140000	0,000000	1308,000000
0,000000	227,120000	3,350000	19,140000	0,000000	1308,000000
0,000000	233,300000	3,350000	19,140000	0,000000	1308,000000
0,000000	234,700000	3,350000	19,140000	0,000000	1308,000000
0,000000	238,140000	3,350000	19,140000	0,000000	1308,000000
0,000000	240,620000	3,350000	19,140000	0,000000	1308,000000
0,000000	243,080000	3,350000	19,140000	0,000000	1308,000000
0,000000	245,300000	3,350000	19,140000	0,000000	1308,000000
0,000000	246,900000	3,350000	19,140000	0,000000	1308,000000
0,000000	248,880000	3,350000	19,140000	0,000000	1308,000000
0,000000	250,160000	3,350000	19,140000	0,000000	1308,000000
0,000000	253,020000	3,350000	19,140000	0,000000	1308,000000
0,000000	253,160000	3,350000	19,140000	0,000000	1308,000000
0,000000	255,160000	3,350000	19,140000	0,000000	1308,000000
0,000000	255,780000	3,350000	19,140000	0,000000	1308,000000
0,000000	256,600000	3,350000	19,140000	0,000000	1308,000000
0,000000	257,840000	3,350000	19,140000	0,000000	1308,000000
0,000000	258,280000	3,350000	19,140000	0,000000	1308,000000
0,000000	258,900000	3,350000	19,140000	0,000000	1308,000000
0,000000	259,800000	3,350000	19,140000	0,000000	1308,000000
0,000000	259,780000	3,350000	19,140000	0,000000	1308,000000
0,000000	260,980000	3,350000	19,140000	0,000000	1308,000000
0,000000	261,080000	3,350000	19,140000	0,000000	1308,000000
0,000000	261,840000	3,350000	19,140000	0,000000	1308,000000
0,000000	262,520000	3,350000	19,140000	0,000000	1308,000000
0,000000	262,680000	3,350000	19,140000	0,000000	1308,000000
0,000000	263,180000	3,350000	19,140000	0,000000	1308,000000
0,000000	263,660000	3,350000	19,140000	0,000000	1308,000000
0,000000	263,880000	3,350000	19,140000	0,000000	1308,000000
0,000000	264,420000	3,350000	19,140000	0,000000	1308,000000
0,000000	264,420000	3,350000	19,140000	0,000000	1308,000000
0,000000	264,640000	3,350000	19,140000	0,000000	1308,000000
0,000000	265,340000	3,350000	19,140000	0,000000	1308,000000
0,000000	264,980000	3,350000	19,140000	0,000000	1308,000000
0,000000	265,220000	3,350000	19,140000	0,000000	1308,000000
0,000000	265,040000	3,350000	19,140000	0,000000	1308,000000
0,000000	265,360000	3,350000	19,140000	0,000000	1308,000000
0,000000	265,180000	3,350000	19,140000	0,000000	1308,000000
0,000000	265,560000	3,350000	19,140000	0,000000	1308,000000
0,000000	265,400000	3,350000	19,140000	0,000000	1308,000000
0,000000	265,460000	3,350000	19,140000	0,000000	1308,000000
0,000000	266,100000	3,350000	19,140000	0,000000	1308,000000
0,000000	266,100000	3,350000	19,140000	0,000000	1308,000000
0,000000	266,700000	3,350000	19,140000	0,000000	1308,000000
0,000000	266,420000	3,350000	19,140000	0,000000	1308,000000
0,000000	266,760000	3,350000	19,140000	0,000000	1308,000000
0,000000	267,020000	3,350000	19,140000	0,000000	1308,000000
0,000000	267,180000	3,350000	19,140000	0,000000	1308,000000
0,000000	267,940000	3,350000	19,140000	0,000000	1308,000000
0,000000	268,300000	3,350000	19,140000	0,000000	1308,000000
0,000000	268,120000	3,350000	19,140000	0,000000	1308,000000
0,000000	268,060000	3,350000	19,140000	0,000000	1362,000000
0,000000	268,840000	3,350000	19,140000	0,000000	1362,000000
0,000000	270,700000	3,350000	19,140000	0,000000	1362,000000
0,000000	272,540000	3,350000	19,140000	0,000000	1362,000000
0,000000	275,300000	3,350000	19,140000	0,000000	1362,000000
0,000000	279,020000	3,350000	19,140000	0,000000	1362,000000
0,000000	281,840000	3,350000	19,140000	0,000000	1362,000000
0,000000	284,680000	3,350000	19,140000	0,000000	1362,000000
0,000000	288,340000	3,350000	19,140000	0,000000	1362,000000
0,000000	291,060000	3,350000	19,140000	0,000000	1362,000000
0,000000	295,760000	3,350000	19,140000	0,000000	1362,000000
0,000000	295,760000	3,350000	19,140000	0,000000	1362,000000
0,000000	297,460000	3,350000	19,140000	0,000000	1362,000000
0,000000	300,460000	3,350000	19,140000	0,000000	1362,000000
0,000000	301,320000	3,350000	19,140000	0,000000	1362,000000
0,000000	303,680000	3,350000	19,140000	0,000000	1362,000000
0,000000	305,860000	3,350000	19,140000	0,000000	1362,000000
0,000000	307,920000	3,350000	19,140000	0,000000	1362,000000
0,000000	309,720000	3,350000	19,140000	0,000000	1362,000000
0,000000	311,400000	3,350000	19,140000	0,000000	1362,000000
0,000000	313,420000	3,350000	19,140000	0,000000	1362,000000
0,000000	314,020000	3,350000	19,140000	0,000000	1362,000000
0,000000	316,120000	3,350000	19,140000	0,000000	1362,000000
0,000000	317,020000	3,350000	19,140000	0,000000	1362,000000
0,000000	318,740000	3,350000	19,140000	0,000000	1362,000000
0,000000	319,120000	3,350000	19,140000	0,000000	1362,000000
0,000000	320,640000	3,350000	19,140000	0,000000	1362,000000
0,000000	321,500000	3,350000	19,140000	0,000000	1362,000000
0,000000	322,080000	3,350000	19,140000	0,000000	1362,000000
0,000000	322,940000	3,350000	19,140000	0,000000	1362,000000
0,000000	323,600000	3,350000	19,140000	0,000000	1362,000000
0,000000	324,520000	3,350000	19,140000	0,000000	1362,000000
0,000000	325,200000	3,350000	19,140000	0,000000	1362,000000
0,000000	326,060000	3,350000	19,140000	0,000000	1362,000000
0,000000	326,200000	3,350000	19,140000	0,000000	1362,000000
0,000000	326,640000	3,350000	19,140000	0,000000	1362,000000
0,000000	327,180000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,000000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,060000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,440000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,400000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,400000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,260000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,540000	3,350000	19,140000	0,000000	1362,000000
0,000000	329,240000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,640000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,700000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,540000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,360000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,480000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,960000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,540000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,620000	3,350000	19,140000	0,000000	1362,000000
0,000000	327,940000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,020000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,020000	3,350000	19,140000	0,000000	1362,000000
0,000000	327,860000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,100000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,280000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,380000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,580000	3,350000	19,140000	0,000000	1362,000000
0,000000	328,980000	3,350000	19,140000	0,000000	1362,000000
0,000000	329,140000	3,350000	19,140000	0,000000	1362,000000
0,000000	329,740000	3,350000	19,140000	0,000000	1311,000000
0,000000	329,740000	3,350000	19,140000	0,000000	1311,000000
0,000000	327,900000	3,350000	19,140000	0,000000	1311,000000
0,000000	325,100000	3,350000	19,140000	0,000000	1311,000000
0,000000	322,660000	3,350000	19,140000	0,000000	1311,000000
0,000000	320,740000	3,350000	19,140000	0,000000	1311,000000
0,000000	318,060000	3,350000	19,140000	0,000000	1311,000000
0,000000	313,960000	3,350000	19,140000	0,000000	1311,000000
0,000000	313,960000	3,350000	19,140000	0,000000	1311,000000
0,000000	311,720000	3,350000	19,140000	0,000000	1311,000000
0,000000	308,780000	3,350000	19,140000	0,000000	1311,000000
0,000000	306,940000	3,350000	19,140000	0,000000	1311,000000
0,000000	302,680000	3,350000	19,140000	0,000000	1311,000000
0,000000	301,160000	3,350000	19,140000	0,000000	1311,000000
0,000000	299,100000	3,350000	19,140000	0,000000	1311,000000
0,000000	297,280000	3,350000	19,140000	0,000000	1311,000000
0,000000	294,960000	3,350000	19,140000	0,000000	1311,000000
0,000000	292,040000	3,350000	19,140000	0,000000	1311,000000
0,000000	290,680000	3,350000	19,140000	0,000000	1311,000000
0,000000	288,740000	3,350000	19,140000	0,000000	1311,000000
0,000000	287,140000	3,350000	19,140000	0,000000	1311,000000
0,000000	286,100000	3,350000	19,140000	0,000000	1311,000000
0,000000	285,180000	3,350000	19,140000	0,000000	1311,000000
0,000000	282,780000	3,350000	19,140000	0,000000	1311,000000
0,000000	281,880000	3,350000	19,140000	0,000000	1311,000000
0,000000	281,260000	3,350000	19,140000	0,000000	1311,000000
0,000000	280,360000	3,350000	19,140000	0,000000	1311,000000
0,000000	279,940000	3,350000	19,140000	0,000000	1311,000000
0,000000	278,360000	3,350000	19,140000	0,000000	1311,000000
0,000000	277,680000	3,350000	19,140000	0,000000	1311,000000
0,000000	277,220000	3,350000	19,140000	0,000000	1311,000000
0,000000	276,700000	3,350000	19,140000	0,000000	1311,000000
0,000000	276,400000	3,350000	19,140000	0,000000	1311,000000
0,000000	276,000000	3,350000	19,140000	0,000000	1311,000000
0,000000	274,640000	3,350000	19,140000	0,000000	1311,000000
0,000000	274,860000	3,350000	19,140000	0,000000	1311,000000
0,000000	274,500000	3,350000	19,140000	0,000000	1311,000000
0,000000	274,400000	3,350000	19,140000	0,000000	1311,000000
0,000000	273,960000	3,350000	19,140000	0,000000	1311,000000
0,000000	273,520000	3,350000	19,140000	0,000000	1311,000000
0,000000	273,520000	3,350000	19,140000	0,000000	1311,000000
0,000000	273,040000	3,350000	19,140000	0,000000	1311,000000
0,000000	272,720000	3,350000	19,140000	0,000000	1311,000000
0,000000	273,120000	3,350000	19,140000	0,000000	1311,000000
0,000000	272,900000	3,350000	19,140000	0,000000	1311,000000
0,000000	273,060000	3,350000	19,140000	0,000000	1311,000000
0,000000	272,340000	3,350000	19,140000	0,000000	1311,000000
0,000000	272,200000	3,350000	19,140000	0,000000	1311,000000
0,000000	272,220000	3,350000	19,140000	0,000000	1311,000000
0,000000	271,720000	3,350000	19,140000	0,000000	1311,000000
0,000000	271,880000	3,350000	19,140000	0,000000	1311,000000
0,000000	271,440000	3,350000	19,140000	0,000000	1311,000000
0,000000	271,200000	3,350000	19,140000	0,000000	1311,000000
0,000000	271,140000	3,350000	19,140000	0,000000	1311,000000
0,000000	270,980000	3,350000	19,140000	0,000000	1311,000000
0,000000	271,080000	3,350000	19,140000	0,000000	1311,000000
0,000000	271,060000	3,350000	19,140000	0,000000	1311,000000
0,000000	271,020000	3,350000	19,140000	0,000000	1311,000000
0,000000	271,280000	3,350000	19,140000	0,000000	1311,000000
0,000000	270,540000	3,350000	19,140000	0,000000	1311,000000
0,000000	271,320000	3,350000	19,140000	0,000000	1311,000000
0,000000	271,080000	3,350000	19,140000	0,000000	1311,000000
0,000000	270,680000	3,350000	19,140000	0,000000	1310,000000
0,000000	270,860000	3,350000	19,140000	0,000000	1310,000000
0,000000	270,400000	3,350000	19,140000	0,000000	1310,000000
0,000000	271,160000	3,350000	19,140000	0,000000	1310,000000
0,000000	270,640000	3,350000	19,140000	0,000000	1310,000000
0,000000	269,960000	3,350000	19,140000	0,000000	1310,000000
0,000000	270,020000	3,350000	19,140000	0,000000	1310,000000
0,000000	270,860000	3,350000	19,140000	0,000000	1310,000000
0,000000	270,300000	3,350000	19,140000	0,000000	1310,000000
0,000000	270,300000	3,350000	19,140000	0,000000	1310,000000
0,000000	270,600000	3,350000	19,140000	0,000000	1310,000000
0,000000	271,280000	3,350000	19,140000	0,000000	1310,000000
0,000000	270,920000	3,350000	19,140000	0,000000	1310,000000
0,000000	271,000000	3,350000	19,140000	0,000000	1310,000000
0,000000	271,900000	3,350000	19,140000	0,000000	1310,000000
0,000000	272,860000	3,350000	19,140000	0,000000	1310,000000
0,000000	273,380000	3,350000	19,140000	0,000000	1310,000000
0,000000	273,780000	3,350000	19,140000	0,000000	1310,000000
0,000000	274,580000	3,350000	19,140000	0,000000	1310,000000
0,000000	274,320000	3,350000	19,140000	0,000000	1310,000000
0,000000	275,040000	3,350000	19,140000	0,000000	1310,000000
0,000000	274,800000	3,350000	19,140000	0,000000	1310,000000
0,000000	274,620000	3,350000	19,140000	0,000000	1310,000000
0,000000	275,580000	3,350000	19,140000	0,000000	1310,000000
0,000000	276,260000	3,350000	19,140000	0,000000	1310,000000
0,000000	276,460000	3,350000	19,140000	0,000000	1310,000000
0,000000	276,960000	3,350000	19,140000	0,000000	1310,000000
0,000000	277,520000	3,350000	19,140000	0,000000	1310,000000
0,000000	277,760000	3,350000	19,140000	0,000000	1310,000000
0,000000	278,200000	3,350000	19,140000	0,000000	1310,000000
0,000000	277,880000	3,350000	19,140000	0,000000	1310,000000
0,000000	277,940000	3,350000	19,140000	0,000000	1310,000000
0,000000	277,940000	3,350000	19,140000	0,000000	1310,000000
0,000000	277,960000	3,350000	19,140000	0,000000	1310,000000
0,000000	276,800000	3,350000	19,140000	0,000000	1310,000000
0,000000	276,660000	3,350000	19,140000	0,000000	1310,000000
0,000000	275,480000	3,350000	19,140000	0,000000	1310,000000
0,000000	275,920000	3,350000	19,140000	0,000000	1310,000000
0,000000	275,280000	3,350000	19,140000	0,000000	1310,000000
0,000000	274,540000	3,350000	19,140000	0,000000	1310,000000
0,000000	273,880000	3,350000	19,140000	0,000000	1310,000000
0,000000	273,880000	3,350000	19,140000	0,000000	1310,000000
0,000000	273,740000	3,350000	19,140000	0,000000	1310,000000
0,000000	274,000000	3,350000	19,140000	0,000000	1310,000000
0,000000	273,440000	3,350000	19,140000	0,000000	1310,000000
0,000000	273,380000	3,350000	19,140000	0,000000	1310,000000
0,000000	272,520000	3,350000	19,140000	0,000000	1310,000000
0,000000	272,540000	3,350000	19,140000	0,000000	1310,000000
0,000000	271,740000	3,350000	19,140000	0,000000	1310,000000
0,000000	272,200000	3,350000	19,140000	0,000000	1310,000000
0,000000	271,580000	3,350000	19,140000	0,000000	1310,000000
0,000000	271,040000	3,350000	19,140000	0,000000	1310,000000
0,000000	270,740000	3,350000	19,140000	0,000000	1310,000000
0,000000	270,380000	3,350000	19,140000	0,000000	1310,000000
0,000000	269,940000	3,350000	19,140000	0,000000	1310,000000
0,000000	269,800000	3,350000	19,140000	0,000000	1310,000000
0,000000	270,180000	3,350000	19,140000	0,000000	1310,000000
0,000000	269,960000	3,350000	19,140000	0,000000	1310,000000
0,000000	269,860000	3,350000	19,140000	0,000000	1310,000000
0,000000	269,520000	3,350000	19,140000	0,000000	1310,000000
0,000000	269,500000	3,350000	19,140000	0,000000	1310,000000
0,000000	269,300000	3,350000	19,140000	0,000000	1310,000000
0,000000	269,100000	3,350000	19,140000	0,000000	1383,000000
0,000000	269,780000	3,350000	19,140000	0,000000	1383,000000
0,000000	270,820000	3,350000	19,140000	0,000000	1383,000000
0,000000	273,900000	3,350000	19,140000	0,000000	1383,000000
0,000000	277,100000	3,350000	19,140000	0,000000	1383,000000
0,000000	281,280000	3,350000	19,140000	0,000000	1383,000000
0,000000	285,140000	3,350000	19,140000	0,000000	1383,000000
0,000000	290,220000	3,350000	19,140000	0,000000	1383,000000
0,000000	293,800000	3,350000	19,140000	0,000000	1383,000000
0,000000	298,980000	3,350000	19,140000	0,000000	1383,000000
0,000000	302,260000	3,350000	19,140000	0,000000	1383,000000
0,000000	302,260000	3,350000	19,140000	0,000000	1383,000000
0,000000	306,860000	3,350000	19,140000	0,000000	1383,000000
0,000000	309,880000	3,350000	19,140000	0,000000	1383,000000
0,000000	315,060000	3,350000	19,140000	0,000000	1383,000000
0,000000	317,860000	3,350000	19,140000	0,000000	1383,000000
0,000000	320,920000	3,350000	19,140000	0,000000	1383,000000
0,000000	323,340000	3,350000	19,140000	0,000000	1383,000000
0,000000	326,180000	3,350000	19,140000	0,000000	1383,000000
0,000000	329,160000	3,350000	19,140000	0,000000	1383,000000
0,000000	330,360000	3,350000	19,140000	0,000000	1383,000000
0,000000	332,900000	3,350000	19,140000	0,000000	1383,000000
0,000000	333,700000	3,350000	19,140000	0,000000	1383,000000
0,000000	334,840000	3,350000	19,140000	0,000000	1383,000000
0,000000	336,020000	3,350000	19,140000	0,000000	1383,000000
0,000000	337,500000	3,350000	19,140000	0,000000	1383,000000
0,000000	338,060000	3,350000	19,140000	0,000000	1383,000000
0,000000	339,340000	3,350000	19,140000	0,000000	1383,000000
0,000000	340,540000	3,350000	19,140000	0,000000	1383,000000
0,000000	341,360000	3,350000	19,140000	0,000000	1383,000000
0,000000	342,480000	3,350000	19,140000	0,000000	1383,000000
0,000000	342,700000	3,350000	19,140000	0,000000	1383,000000
0,000000	343,720000	3,350000	19,140000	0,000000	1383,000000
0,000000	344,120000	3,350000	19,140000	0,000000	1383,000000
0,000000	344,320000	3,350000	19,140000	0,000000	1383,000000
0,000000	344,900000	3,350000	19,140000	0,000000	1383,000000
0,000000	344,960000	3,350000	19,140000	0,000000	1383,000000
0,000000	345,260000	3,350000	19,140000	0,000000	1383,000000
0,000000	345,960000	3,350000	19,140000	0,000000	1383,000000
0,000000	346,200000	3,350000	19,140000	0,000000	1383,000000
0,000000	346,780000	3,350000	19,140000	0,000000	1383,000000
0,000000	347,100000	3,350000	19,140000	0,000000	1383,000000
0,000000	347,100000	3,350000	19,140000	0,000000	1383,000000
0,000000	347,820000	3,350000	19,140000	0,000000	1383,000000
0,000000	348,320000	3,350000	19,140000	0,000000	1383,000000
0,000000	347,440000	3,350000	19,140000	0,000000	1383,000000
0,000000	347,880000	3,350000	19,140000	0,000000	1383,000000
0,000000	348,540000	3,350000	19,140000	0,000000	1383,000000
0,000000	348,080000	3,350000	19,140000	0,000000	1383,000000
0,000000	348,360000	3,350000	19,140000	0,000000	1383,000000
0,000000	347,900000	3,350000	19,140000	0,000000	1383,000000
0,000000	347,980000	3,350000	19,140000	0,000000	1383,000000
0,000000	346,980000	3,350000	19,140000	0,000000	1383,000000
0,000000	347,320000	3,350000	19,140000	0,000000	1383,000000
0,000000	347,340000	3,350000	19,140000	0,000000	1383,000000
0,000000	347,120000	3,350000	19,140000	0,000000	1383,000000
0,000000	347,500000	3,350000	19,140000	0,000000	1383,000000
0,000000	346,800000	3,350000	19,140000	0,000000	1383,000000
0,000000	346,880000	3,350000	19,140000	0,000000	1383,000000
0,000000	346,860000	3,350000	19,140000	0,000000	1383,000000
0,000000	347,180000	3,350000	19,140000	0,000000	1380,000000
0,000000	347,640000	3,350000	19,140000	0,000000	1380,000000
0,000000	347,500000	3,350000	19,140000	0,000000	1380,000000
0,000000	347,220000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,920000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,900000	3,350000	19,140000	0,000000	1380,000000
0,000000	347,240000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,360000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,580000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,320000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,900000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,400000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,400000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,380000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,360000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,060000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,180000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,160000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,800000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,060000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,640000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,080000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,000000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,180000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,420000	3,350000	19,140000	0,000000	1380,000000
0,000000	344,840000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,320000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,360000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,100000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,340000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,260000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,360000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,160000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,580000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,140000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,520000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,020000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,380000	3,350000	19,140000	0,000000	1380,000000
0,000000	344,760000	3,350000	19,140000	0,000000	1380,000000
0,000000	344,740000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,280000	3,350000	19,140000	0,000000	1380,000000
0,000000	344,880000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,700000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,520000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,520000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,620000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,060000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,880000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,100000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,420000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,440000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,440000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,520000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,180000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,920000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,160000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,180000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,360000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,020000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,940000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,060000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,820000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,140000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,660000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,540000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,600000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,640000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,800000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,580000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,380000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,620000	3,350000	19,140000	0,000000	1380,000000
0,000000	346,240000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,740000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,600000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,920000	3,350000	19,140000	0,000000	1380,000000
0,000000	345,920000	3,350000	19,140000	0,000000	1380,000000
