SP	FB	KP	KI	KD	PWM
0,000000	347,900000	3,340000	19,030000	0,000000	1372,000000
0,000000	347,820000	3,340000	19,030000	0,000000	1372,000000
0,000000	348,040000	3,340000	19,030000	0,000000	1372,000000
0,000000	348,020000	3,340000	19,030000	0,000000	1310,000000
0,000000	348,200000	3,340000	19,030000	0,000000	1310,000000
0,000000	346,300000	3,340000	19,030000	0,000000	1310,000000
0,000000	346,300000	3,340000	19,030000	0,000000	1310,000000
0,000000	344,280000	3,340000	19,030000	0,000000	1310,000000
0,000000	339,480000	3,340000	19,030000	0,000000	1310,000000
0,000000	336,640000	3,340000	19,030000	0,000000	1310,000000
0,000000	333,700000	3,340000	19,030000	0,000000	1310,000000
0,000000	327,380000	3,340000	19,030000	0,000000	1310,000000
0,000000	325,140000	3,340000	19,030000	0,000000	1310,000000
0,000000	321,320000	3,340000	19,030000	0,000000	1310,000000
0,000000	318,680000	3,340000	19,030000	0,000000	1310,000000
0,000000	312,780000	3,340000	19,030000	0,000000	1310,000000
0,000000	311,300000	3,340000	19,030000	0,000000	1310,000000
0,000000	307,200000	3,340000	19,030000	0,000000	1310,000000
0,000000	304,960000	3,340000	19,030000	0,000000	1310,000000
0,000000	301,580000	3,340000	19,030000	0,000000	1310,000000
0,000000	299,240000	3,340000	19,030000	0,000000	1310,000000
0,000000	296,500000	3,340000	19,030000	0,000000	1310,000000
0,000000	295,560000	3,340000	19,030000	0,000000	1310,000000
0,000000	293,960000	3,340000	19,030000	0,000000	1310,000000
0,000000	290,780000	3,340000	19,030000	0,000000	1310,000000
0,000000	289,520000	3,340000	19,030000	0,000000	1310,000000
0,000000	289,060000	3,340000	19,030000	0,000000	1310,000000
0,000000	287,220000	3,340000	19,030000	0,000000	1310,000000
0,000000	286,680000	3,340000	19,030000	0,000000	1310,000000
0,000000	284,460000	3,340000	19,030000	0,000000	1310,000000
0,000000	283,760000	3,340000	19,030000	0,000000	1310,000000
0,000000	283,040000	3,340000	19,030000	0,000000	1310,000000
0,000000	282,120000	3,340000	19,030000	0,000000	1310,000000
0,000000	281,860000	3,340000	19,030000	0,000000	1310,000000
0,000000	280,660000	3,340000	19,030000	0,000000	1310,000000
0,000000	279,760000	3,340000	19,030000	0,000000	1310,000000
0,000000	278,860000	3,340000	19,030000	0,000000	1310,000000
0,000000	278,800000	3,340000	19,030000	0,000000	1310,000000
0,000000	278,800000	3,340000	19,030000	0,000000	1310,000000
0,000000	279,160000	3,340000	19,030000	0,000000	1310,000000
0,000000	277,940000	3,340000	19,030000	0,000000	1310,000000
0,000000	277,980000	3,340000	19,030000	0,000000	1310,000000
0,000000	278,080000	3,340000	19,030000	0,000000	1310,000000
0,000000	278,040000	3,340000	19,030000	0,000000	1310,000000
0,000000	277,660000	3,340000	19,030000	0,000000	1310,000000
0,000000	276,580000	3,340000	19,030000	0,000000	1310,000000
0,000000	276,840000	3,340000	19,030000	0,000000	1310,000000
0,000000	276,880000	3,340000	19,030000	0,000000	1310,000000
0,000000	276,720000	3,340000	19,030000	0,000000	1310,000000
0,000000	276,160000	3,340000	19,030000	0,000000	1310,000000
0,000000	275,820000	3,340000	19,030000	0,000000	1310,000000
0,000000	275,640000	3,340000	19,030000	0,000000	1310,000000
0,000000	275,880000	3,340000	19,030000	0,000000	1310,000000
0,000000	275,760000	3,340000	19,030000	0,000000	1310,000000
0,000000	275,660000	3,340000	19,030000	0,000000	1310,000000
0,000000	275,340000	3,340000	19,030000	0,000000	1310,000000
0,000000	275,280000	3,340000	19,030000	0,000000	1310,000000
0,000000	275,120000	3,340000	19,030000	0,000000	1310,000000
0,000000	275,120000	3,340000	19,030000	0,000000	1310,000000
0,000000	275,060000	3,340000	19,030000	0,000000	1310,000000
0,000000	274,900000	3,340000	19,030000	0,000000	1310,000000
0,000000	275,160000	3,340000	19,030000	0,000000	1310,000000
0,000000	274,920000	3,340000	19,030000	0,000000	1310,000000
0,000000	274,880000	3,340000	19,030000	0,000000	1310,000000
0,000000	273,920000	3,340000	19,030000	0,000000	1310,000000
0,000000	274,120000	3,340000	19,030000	0,000000	1314,000000
0,000000	274,080000	3,340000	19,030000	0,000000	1314,000000
0,000000	274,400000	3,340000	19,030000	0,000000	1314,000000
0,000000	275,000000	3,340000	19,030000	0,000000	1314,000000
0,000000	275,000000	3,340000	19,030000	0,000000	1314,000000
0,000000	274,580000	3,340000	19,030000	0,000000	1314,000000
0,000000	275,240000	3,340000	19,030000	0,000000	1314,000000
0,000000	276,040000	3,340000	19,030000	0,000000	1314,000000
0,000000	276,040000	3,340000	19,030000	0,000000	1314,000000
0,000000	276,460000	3,340000	19,030000	0,000000	1314,000000
0,000000	276,920000	3,340000	19,030000	0,000000	1314,000000
0,000000	276,960000	3,340000	19,030000	0,000000	1314,000000
0,000000	277,420000	3,340000	19,030000	0,000000	1314,000000
0,000000	277,420000	3,340000	19,030000	0,000000	1314,000000
0,000000	277,720000	3,340000	19,030000	0,000000	1314,000000
0,000000	277,180000	3,340000	19,030000	0,000000	1314,000000
0,000000	277,820000	3,340000	19,030000	0,000000	1314,000000
0,000000	278,080000	3,340000	19,030000	0,000000	1314,000000
0,000000	278,260000	3,340000	19,030000	0,000000	1314,000000
0,000000	277,940000	3,340000	19,030000	0,000000	1314,000000
0,000000	278,100000	3,340000	19,030000	0,000000	1314,000000
0,000000	279,020000	3,340000	19,030000	0,000000	1314,000000
0,000000	279,080000	3,340000	19,030000	0,000000	1314,000000
0,000000	278,740000	3,340000	19,030000	0,000000	1314,000000
0,000000	279,240000	3,340000	19,030000	0,000000	1314,000000
0,000000	279,680000	3,340000	19,030000	0,000000	1314,000000
0,000000	279,920000	3,340000	19,030000	0,000000	1314,000000
0,000000	279,720000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,040000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,260000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,480000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,480000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,820000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,780000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,780000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,320000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,840000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,880000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,920000	3,340000	19,030000	0,000000	1314,000000
0,000000	281,180000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,780000	3,340000	19,030000	0,000000	1314,000000
0,000000	281,320000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,960000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,940000	3,340000	19,030000	0,000000	1314,000000
0,000000	281,060000	3,340000	19,030000	0,000000	1314,000000
0,000000	281,420000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,760000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,920000	3,340000	19,030000	0,000000	1314,000000
0,000000	281,220000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,860000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,740000	3,340000	19,030000	0,000000	1314,000000
0,000000	281,000000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,840000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,920000	3,340000	19,030000	0,000000	1314,000000
0,000000	281,100000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,900000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,700000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,800000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,880000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,980000	3,340000	19,030000	0,000000	1314,000000
0,000000	281,160000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,580000	3,340000	19,030000	0,000000	1314,000000
0,000000	280,980000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,580000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,660000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,840000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,840000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,840000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,160000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,040000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,980000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,220000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,420000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,400000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,020000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,680000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,380000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,720000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,400000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,000000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,580000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,300000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,880000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,340000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,100000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,120000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,560000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,620000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,340000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,000000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,920000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,180000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,060000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,040000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,300000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,140000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,580000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,580000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,660000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,520000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,860000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,700000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,980000	3,340000	19,030000	0,000000	1316,000000
0,000000	282,220000	3,340000	19,030000	0,000000	1316,000000
0,000000	282,540000	3,340000	19,030000	0,000000	1316,000000
0,000000	282,020000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,660000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,880000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,520000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,980000	3,340000	19,030000	0,000000	1316,000000
0,000000	281,140000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,960000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,800000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,960000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,740000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,660000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,200000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,440000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,120000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,660000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,380000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,040000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,360000	3,340000	19,030000	0,000000	1316,000000
0,000000	280,640000	3,340000	19,030000	0,000000	1316,000000
0,000000	279,920000	3,340000	19,030000	0,000000	1370,000000
0,000000	281,280000	3,340000	19,030000	0,000000	1370,000000
0,000000	282,200000	3,340000	19,030000	0,000000	1370,000000
0,000000	285,660000	3,340000	19,030000	0,000000	1370,000000
0,000000	287,320000	3,340000	19,030000	0,000000	1370,000000
0,000000	287,320000	3,340000	19,030000	0,000000	1370,000000
0,000000	289,660000	3,340000	19,030000	0,000000	1370,000000
0,000000	293,080000	3,340000	19,030000	0,000000	1370,000000
0,000000	296,580000	3,340000	19,030000	0,000000	1370,000000
0,000000	299,280000	3,340000	19,030000	0,000000	1370,000000
0,000000	301,220000	3,340000	19,030000	0,000000	1370,000000
0,000000	304,640000	3,340000	19,030000	0,000000	1370,000000
0,000000	306,580000	3,340000	19,030000	0,000000	1370,000000
0,000000	309,200000	3,340000	19,030000	0,000000	1370,000000
0,000000	310,740000	3,340000	19,030000	0,000000	1370,000000
0,000000	312,680000	3,340000	19,030000	0,000000	1370,000000
0,000000	314,540000	3,340000	19,030000	0,000000	1370,000000
0,000000	317,000000	3,340000	19,030000	0,000000	1370,000000
0,000000	318,200000	3,340000	19,030000	0,000000	1370,000000
0,000000	319,700000	3,340000	19,030000	0,000000	1370,000000
0,000000	321,120000	3,340000	19,030000	0,000000	1370,000000
0,000000	323,220000	3,340000	19,030000	0,000000	1370,000000
0,000000	324,340000	3,340000	19,030000	0,000000	1370,000000
0,000000	325,820000	3,340000	19,030000	0,000000	1370,000000
0,000000	326,540000	3,340000	19,030000	0,000000	1370,000000
0,000000	327,760000	3,340000	19,030000	0,000000	1370,000000
0,000000	329,200000	3,340000	19,030000	0,000000	1370,000000
0,000000	330,100000	3,340000	19,030000	0,000000	1370,000000
0,000000	330,760000	3,340000	19,030000	0,000000	1370,000000
0,000000	331,600000	3,340000	19,030000	0,000000	1370,000000
0,000000	332,940000	3,340000	19,030000	0,000000	1370,000000
0,000000	332,800000	3,340000	19,030000	0,000000	1370,000000
0,000000	334,140000	3,340000	19,030000	0,000000	1370,000000
0,000000	334,960000	3,340000	19,030000	0,000000	1370,000000
0,000000	335,080000	3,340000	19,030000	0,000000	1370,000000
0,000000	336,000000	3,340000	19,030000	0,000000	1370,000000
0,000000	336,000000	3,340000	19,030000	0,000000	1370,000000
0,000000	337,160000	3,340000	19,030000	0,000000	1370,000000
0,000000	338,260000	3,340000	19,030000	0,000000	1370,000000
0,000000	338,380000	3,340000	19,030000	0,000000	1370,000000
0,000000	339,000000	3,340000	19,030000	0,000000	1370,000000
0,000000	339,880000	3,340000	19,030000	0,000000	1370,000000
0,000000	340,200000	3,340000	19,030000	0,000000	1370,000000
0,000000	340,560000	3,340000	19,030000	0,000000	1370,000000
0,000000	340,940000	3,340000	19,030000	0,000000	1370,000000
0,000000	340,800000	3,340000	19,030000	0,000000	1370,000000
0,000000	341,560000	3,340000	19,030000	0,000000	1370,000000
0,000000	341,860000	3,340000	19,030000	0,000000	1370,000000
0,000000	341,940000	3,340000	19,030000	0,000000	1370,000000
0,000000	342,080000	3,340000	19,030000	0,000000	1370,000000
0,000000	342,800000	3,340000	19,030000	0,000000	1370,000000
0,000000	342,660000	3,340000	19,030000	0,000000	1370,000000
0,000000	342,900000	3,340000	19,030000	0,000000	1370,000000
0,000000	342,980000	3,340000	19,030000	0,000000	1370,000000
0,000000	343,140000	3,340000	19,030000	0,000000	1370,000000
0,000000	343,780000	3,340000	19,030000	0,000000	1370,000000
0,000000	343,900000	3,340000	19,030000	0,000000	1370,000000
0,000000	343,960000	3,340000	19,030000	0,000000	1370,000000
0,000000	343,580000	3,340000	19,030000	0,000000	1370,000000
0,000000	344,340000	3,340000	19,030000	0,000000	1370,000000
0,000000	344,060000	3,340000	19,030000	0,000000	1370,000000
0,000000	344,220000	3,340000	19,030000	0,000000	1305,000000
0,000000	344,560000	3,340000	19,030000	0,000000	1305,000000
0,000000	342,280000	3,340000	19,030000	0,000000	1305,000000
0,000000	340,580000	3,340000	19,030000	0,000000	1305,000000
0,000000	339,400000	3,340000	19,030000	0,000000	1305,000000
0,000000	334,720000	3,340000	19,030000	0,000000	1305,000000
0,000000	334,720000	3,340000	19,030000	0,000000	1305,000000
0,000000	332,860000	3,340000	19,030000	0,000000	1305,000000
0,000000	330,100000	3,340000	19,030000	0,000000	1305,000000
0,000000	325,200000	3,340000	19,030000	0,000000	1305,000000
0,000000	322,660000	3,340000	19,030000	0,000000	1305,000000
0,000000	320,400000	3,340000	19,030000	0,000000	1305,000000
0,000000	317,300000	3,340000	19,030000	0,000000	1305,000000
0,000000	314,980000	3,340000	19,030000	0,000000	1305,000000
0,000000	310,520000	3,340000	19,030000	0,000000	1305,000000
0,000000	308,040000	3,340000	19,030000	0,000000	1305,000000
0,000000	305,620000	3,340000	19,030000	0,000000	1305,000000
0,000000	303,500000	3,340000	19,030000	0,000000	1305,000000
0,000000	301,220000	3,340000	19,030000	0,000000	1305,000000
0,000000	297,420000	3,340000	19,030000	0,000000	1305,000000
0,000000	296,180000	3,340000	19,030000	0,000000	1305,000000
0,000000	294,880000	3,340000	19,030000	0,000000	1305,000000
0,000000	292,740000	3,340000	19,030000	0,000000	1305,000000
0,000000	292,140000	3,340000	19,030000	0,000000	1305,000000
0,000000	289,680000	3,340000	19,030000	0,000000	1305,000000
0,000000	288,180000	3,340000	19,030000	0,000000	1305,000000
0,000000	286,940000	3,340000	19,030000	0,000000	1305,000000
0,000000	285,680000	3,340000	19,030000	0,000000	1305,000000
0,000000	284,980000	3,340000	19,030000	0,000000	1305,000000
0,000000	284,120000	3,340000	19,030000	0,000000	1305,000000
0,000000	281,760000	3,340000	19,030000	0,000000	1305,000000
0,000000	281,780000	3,340000	19,030000	0,000000	1305,000000
0,000000	281,120000	3,340000	19,030000	0,000000	1305,000000
0,000000	279,780000	3,340000	19,030000	0,000000	1305,000000
0,000000	279,840000	3,340000	19,030000	0,000000	1305,000000
0,000000	278,660000	3,340000	19,030000	0,000000	1305,000000
0,000000	278,240000	3,340000	19,030000	0,000000	1305,000000
0,000000	278,240000	3,340000	19,030000	0,000000	1305,000000
0,000000	276,980000	3,340000	19,030000	0,000000	1305,000000
0,000000	277,540000	3,340000	19,030000	0,000000	1305,000000
0,000000	277,280000	3,340000	19,030000	0,000000	1305,000000
0,000000	277,000000	3,340000	19,030000	0,000000	1305,000000
0,000000	276,220000	3,340000	19,030000	0,000000	1305,000000
0,000000	275,760000	3,340000	19,030000	0,000000	1305,000000
0,000000	275,420000	3,340000	19,030000	0,000000	1305,000000
0,000000	275,080000	3,340000	19,030000	0,000000	1305,000000
0,000000	274,840000	3,340000	19,030000	0,000000	1305,000000
0,000000	274,560000	3,340000	19,030000	0,000000	1305,000000
0,000000	274,120000	3,340000	19,030000	0,000000	1305,000000
0,000000	274,020000	3,340000	19,030000	0,000000	1305,000000
0,000000	273,080000	3,340000	19,030000	0,000000	1305,000000
0,000000	273,500000	3,340000	19,030000	0,000000	1305,000000
0,000000	273,260000	3,340000	19,030000	0,000000	1305,000000
0,000000	272,940000	3,340000	19,030000	0,000000	1305,000000
0,000000	272,320000	3,340000	19,030000	0,000000	1305,000000
0,000000	271,920000	3,340000	19,030000	0,000000	1305,000000
0,000000	271,960000	3,340000	19,030000	0,000000	1305,000000
0,000000	272,360000	3,340000	19,030000	0,000000	1305,000000
0,000000	271,920000	3,340000	19,030000	0,000000	1305,000000
0,000000	271,980000	3,340000	19,030000	0,000000	1305,000000
0,000000	272,040000	3,340000	19,030000	0,000000	1305,000000
0,000000	272,140000	3,340000	19,030000	0,000000	1360,000000
0,000000	272,220000	3,340000	19,030000	0,000000	1360,000000
0,000000	273,900000	3,340000	19,030000	0,000000	1360,000000
0,000000	275,340000	3,340000	19,030000	0,000000	1360,000000
0,000000	278,200000	3,340000	19,030000	0,000000	1360,000000
0,000000	282,440000	3,340000	19,030000	0,000000	1360,000000
0,000000	284,160000	3,340000	19,030000	0,000000	1360,000000
0,000000	287,140000	3,340000	19,030000	0,000000	1360,000000
0,000000	287,140000	3,340000	19,030000	0,000000	1360,000000
0,000000	290,660000	3,340000	19,030000	0,000000	1360,000000
0,000000	293,300000	3,340000	19,030000	0,000000	1360,000000
0,000000	297,220000	3,340000	19,030000	0,000000	1360,000000
0,000000	299,560000	3,340000	19,030000	0,000000	1360,000000
0,000000	303,640000	3,340000	19,030000	0,000000	1360,000000
